Ensemble CGE_2A DFC_2A HIP_2A LGE_2A M1C.S1C_2A MFC_2A OFC_2A PCx_2A MGE_2A Ocx_2A HIP_2B HIP_3A S1C_3A V1C_4 STC_3B IPC_3A CBC_4 M1C_3A STR_3A DFC_4
ENSG00000100427 0 0 -7.21577449695122 0 0 -7.53206447662602 -7.15282394817073 0 0 0 0 0 -188.089190058435 -57.2308546061992 -66.6387289456301 -170.199315725779 0 -184.832855884993 -24.4060438948171 -81.4133097179878
ENSG00000153487 5.05572778794036 0 0 1.24175051829268 26.161279040481 18.1811247984417 0 5.10789181233061 0 7.58879967479672 1.05903382113821 0 25.7965917420393 0 0.979807596544715 43.6116220028794 0 9.01556902439025 8.96452430894309 0
ENSG00000182481 101.126819686653 127.411430931572 0 5.07740876355013 0 4.86106006436314 0 0 0 13.534984076897 0 0 -1.27139601287263 -2.70243421747967 -1.25388530487805 -2.64424342818428 -2.66930319783198 -2.6427077506775 -1.29002286246612 -2.70438541666666
ENSG00000079134 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000042493 1.86371965447154 14.5542109781504 0 0 11.0298022052846 1.72034381097561 0 0 0 1.8561900304878 0 0 0 0 0 0 -3.87971902439024 0 0 -9.54113953252032
ENSG00000188917 3.15806804878049 0 0 0 0 0 0 0 0 0 0 0 0 -1.19251535230353 -1.17052649559621 0 0 0 0 -31.7040419224255
ENSG00000085433 0 0 0 0 0 0 0 0 0 0 7.51259443936315 17.2461186585366 26.4290392157859 46.7070626490515 7.53010631944444 21.780234578252 0 24.2580480911247 4.67421210873984 38.8511421138212
ENSG00000118946 -6.42763596883469 -50.9166315870596 -6.25495147696477 -13.4469570054201 -77.7336525 0 -65.1640063160569 -106.672603860095 6.27066034891598 -81.0157125813009 -23.0426873238482 -5.64567221544715 8.54515748306234 -113.421073822832 -102.679664734079 -39.2956570443767 222.142961422764 19.4574753624661 74.8558490955285 10.8126548560298
ENSG00000139546 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.51450159806911 0 0 0 0 0 -1.58884893038618
ENSG00000157911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000010030 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000136536 28.0065784688347 28.1711065176152 0 11.0874626185637 0 1.77174955284553 8.97331793699186 0 9.00160957825203 1.77455586382113 68.0583987974255 43.7060191852981 9.71805389905151 11.8962498238482 4.34608112127371 3.22061847560976 0 1.5974089295393 57.7633494359756 0
ENSG00000164068 0 0 0 0 0 0 -2.99928422086722 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000145708 -23.3604122696477 -13.7342134891599 -32.8803350542006 -28.0895808536586 -58.2681812567751 -23.2352618631436 -13.6606171781843 -9.04835126355014 -18.51373625 -23.0913379810298 0 0 0 -10.7804597391599 0 0 -107.810574308943 0 0 0
ENSG00000105705 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000118526 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000175470 0 0 -1.85573575711382 0 0 0 0 0 0 -1.51400106199187 -1.484749375 -1.49206940887534 0 -1.15996573678862 0 0 -1.49055949695122 0 0 0
ENSG00000142611 90.7541741429538 10.23564212229 0 72.0039642987804 193.300170654641 0 0 20.4610549474932 26.6965861720867 10.0659743377371 0 0 -6.5134362906504 0 0 -6.39632610772358 -18.355751548103 -6.24204805894308 -2.10175066395664 -3.94245781504065
ENSG00000149418 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000134602 475.904369038787 536.517949333503 684.977689551998 379.321759650237 511.648060817242 693.060454643462 659.985479623136 389.01546645918 527.585903876185 615.040259690887 142.606798151253 114.056254098069 -80.2428752455962 -83.5063643919377 -84.0320321256775 -77.1373277117208 -50.8322797103658 -81.1249427794715 115.399144653625 -94.670137201897
ENSG00000163545 370.578705167683 298.824975203252 238.624361920732 153.571608728828 315.066743509485 228.368119949187 100.73677952998 109.966865033028 336.876469383469 335.719343611111 -5.34000793699187 1.38326651084011 -15.4480109044715 -12.7359416412602 -17.3397872103658 -15.4144846714092 -23.269234847561 -15.3681182215447 -15.8522641294038 -17.5708843902439
ENSG00000117632 4.68616508807587 9.28833727303522 4.18127484417344 9.44893646002708 4.02496468157181 4.56633703929538 9.23771694783198 4.64261142953929 4.70908805555556 4.58774130758807 13.7805713888889 13.7039289769648 13.6977375813008 22.9950556910569 23.477787398374 9.03604486111112 3.85937965447155 15.7169000304878 24.3348075203252 22.3901788617886
ENSG00000119720 0 0 0 0 0 0 0 0 0 0 0 0 0 2.91542613313008 0 0 0 0 0 0
ENSG00000167881 1.51944688685637 4.50067722222222 0 0 18.1021970799458 1.51094861449864 7.90930862296747 0 0 6.27235412771002 0 0 0 -1.06512762025745 0 0 0 0 0 -7.54890451388889
ENSG00000158270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000178038 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000066629 -97.0665453929541 143.16380594004 218.76807488313 -128.138502703252 159.985547088414 235.412364615515 2.03150673611105 188.683103307927 -173.416495176152 211.73284886687 256.565106617548 286.145065262534 437.657295054201 365.578075806233 354.943079845867 443.724326649729 -214.927895780826 429.951407137534 -134.650525155827 342.987603133469
ENSG00000164252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000180902 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000164776 0 0 0 0 0 0 0 0 0 0 0 0 -3.82658718157182 0 0 0 -6.60541672256098 -6.59484138380759 0 -8.37629193597561
ENSG00000164466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000028839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000112079 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000134243 -55.1687725389567 -39.4843526727643 -21.6928316226288 -38.0701231741193 -34.9919662228998 -39.72064273374 -72.3083693343497 -23.1231463516261 -62.5845480132115 -35.0291308570462 -10.2812522713415 -2.05882753895663 -89.6303660924796 -40.1144571934282 -69.38808125 -87.8131810721545 -23.6198879234418 -81.4723940125338 -70.7134994529133 -74.0256560518293
ENSG00000102387 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000010932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000115486 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000153140 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000182473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000106927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000128159 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000173812 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000088320 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000126953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000186660 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000183475 0 0 0 0 0 0 0 0 0 0 0 0 16.9569062406843 0 0 12.3498275110095 0 10.2513207427168 0 0
ENSG00000076258 0 0 0 0 0 0 0 0 0 0 -0.928835044037942 0 -0.918312943766939 -0.831302208672088 0 -0.910693011517616 0 -0.91578685298103 -0.983491141598916 -0.822427467818429
ENSG00000108039 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000010671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000184502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000178950 0 -1.03883109078591 0 0 0 -1.04855440379404 -10.0491761890244 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000134222 19.3050096087398 16.8976657909891 0 0 14.4045673865176 2.3452719004065 0 0 0 0 0 0 -9.08146292344173 0 0 0 0 0 0 -8.4715381605691
ENSG00000113749 -14.170313175813 -22.0475500457317 -34.4013113770325 -7.57035532520326 -26.7075904386857 -47.061237550813 -19.4259175897697 -39.6785228065719 -5.27733600609757 -26.9497340870596 -30.9457462483062 -89.9460145536924 0 10.4985140802846 -1.84493278285908 0 -8.56914807757452 -1.92889358401084 -1.86781491192412 -4.31609701219512
ENSG00000137168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000090263 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000157881 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000101294 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000117054 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000158022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000196405 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000138293 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000129654 2.17473978150406 0 78.740713299458 0 0 0 0 0 0 2.1295787550813 81.8273958418022 1.91626868394309 -2.46981634146341 -2.23122832825203 -2.62507155995935 -2.32453444444444 -2.18496224593496 -2.48552185636856 -2.48599413279133 -8.56638067920054
ENSG00000126216 58.3676461382113 58.0718916666666 0 44.412848030149 114.281573861788 78.5666644850948 55.8299466937669 0 51.961463429878 35.2669978370596 0 0 0 0 0 0 0 0 0 0
ENSG00000145365 47.2965650779132 538.929195132113 328.669283878726 -7.35646705284553 336.893904366531 552.379633489159 321.550407001186 384.422547428862 -21.578864251355 482.869753404471 76.5132580047426 37.5742635738483 69.3057400575881 -27.2885682384824 -30.0479729420732 37.8239465006776 -31.4412930149051 72.8623691903795 56.9949659044716 -39.9581364075203
ENSG00000143106 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000138758 42.5405543267275 14.3289553158875 3.79747591632791 33.2069022332316 24.5306292132452 3.7234620951897 5.61239013380758 17.5954803802507 5.65582671917344 3.90227998136856 3.48730897865854 3.52730288109756 0 14.7242369859417 1.17824848746612 0 0 0 0 4.72329889905148
ENSG00000137409 -16.3983241598916 -16.4715030216803 -12.7217789871274 -12.9444354098916 -8.07692993733064 -12.9307054911924 -4.91093449525746 -18.0936793055556 -4.63958452574527 -34.3410975931573 -33.8124575321816 -33.8094828031842 -39.2833467632114 -16.2970507588076 -3.97607515074526 -65.1918320545393 -1.32502779132791 -37.5389088567073 -20.3117077303523 -1.24786904979675
ENSG00000115840 -33.6586812093496 -24.8743219275068 -133.574608760163 0 -45.3626733079269 -57.0985419224255 -28.9717625101626 -33.9761600711383 0 -61.9098634773036 -12.6082395223577 -10.7278544884824 0 2.01838322154472 0 0 -1.61483045731707 0 -1.57457715108401 2.00445775406504
ENSG00000141756 0 10.087929004065 134.617063655149 0 2.53024873644986 61.8204658231707 173.3959812229 17.771114905149 0 74.9696801185636 2.20922001355014 9.08134748644987 -24.0854036703929 -10.7006108333333 -2.48327266768293 -16.6446309552845 20.9104239498645 -38.6798534434282 -5.39637186653116 -10.4901870121951
ENSG00000204099 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000123364 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000145920 -113.315997516938 -220.262094827236 -539.198483440041 -158.212804820461 -219.947430436992 -303.05724851626 -321.720137123984 -157.009338275745 -289.725038729675 -263.628420406504 -411.611949212398 -430.969531038279 -222.675653810976 -68.9584814922087 -121.581729866193 -223.151436602303 175.502530606369 -249.759875436992 -229.364137828591 -143.201619144648
ENSG00000168878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000152977 0 0 12.3847996544715 0 0 0 12.5153382723577 0 0 0 0 0 -71.3545501321138 -52.4648488313008 -21.7500770663957 -92.8028973340108 260.014673105522 -93.6622400033875 0 -43.8293352642277
ENSG00000137955 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000113231 -282.722648556911 -300.182969593496 -247.516215084688 -279.712460091463 -267.329642540651 -284.492572256098 -393.479282615176 -284.058938231707 -309.760738069106 -278.654544390244 -213.753540135501 -206.72144699187 5.02966868394308 -232.193313721206 -156.957425293022 -71.8943360890922 -154.861441842818 30.445561322832 -130.123629175135 -97.1911207579608
ENSG00000124535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000102606 -2.65191662093496 -74.7019612737127 -21.7732455386179 0 -2.54718704776423 -6.62871980182927 -9.24915709688348 -2.66498796239837 0 -20.4024226117887 -2.43759502201897 -2.37781132283197 0 1.30627146341463 1.27086516260163 0 0 0 4.06698125000001 1.29778222560975
ENSG00000178403 440.561824834011 798.234985321816 851.768870547086 437.177689061653 764.280140918022 854.981677864159 685.890987078252 785.714830081301 -212.192586270325 855.303063230013 641.630436004404 625.895636851288 419.205875423442 213.870981971545 337.187536493902 396.811381588754 141.061096507453 437.668779617209 -314.455637793022 581.158987074864
ENSG00000122779 254.709679226795 306.70262847815 221.094594084519 242.590208799966 326.863815160908 240.893493678015 243.169519043868 281.80942904895 213.371341249153 308.869925480183 226.229016869072 221.343596957148 223.383226598069 137.572255781673 138.135722453421 229.775438718665 102.258135070291 229.996161970698 161.999357465278 135.533934122629
ENSG00000161594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000150938 0 0 0 0 0 0 0 0 -6.3984253946477 0 0 0 -3.73396301321138 4.16389195291327 18.6210505335366 -9.58328832655826 0 -3.67483310806233 0 8.15838592140921
ENSG00000158062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000172667 -22.7313006571816 -51.9650567022359 -70.5718216598917 -110.522779740854 -63.4264311043361 -125.602082098577 -58.9687463313009 -117.462588836382 -130.845694324187 -98.0343836754744 -62.3088770020325 -107.069601001016 -220.126754510501 -197.387573982046 -267.53177130166 -239.578745628387 -89.7641891361788 -231.572473778794 -183.026261925813 -245.974621400745
ENSG00000180818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000118007 258.659003871951 218.661019903455 163.57471546748 231.747131605691 162.589338180894 167.522683394309 135.27605406504 158.831988455284 218.325191427845 189.63062101626 172.185487195122 185.043359674797 148.616829166667 127.543358871951 125.233468953252 148.256671266938 84.0069252642277 153.573743414634 194.406376316057 59.7109446934281
ENSG00000151208 30.7062091446477 19.3143131148374 35.5217237516938 78.0754413651761 161.867058414634 57.7557688279132 12.2026137347561 78.1212304302167 57.6615998340108 30.7738005674119 60.4702700575881 59.9452246239838 30.6918116446477 46.4430942750677 60.1435041294038 48.4771908028455 72.0717990684282 48.3734202066396 52.7651221714092 38.5086079539295
ENSG00000106948 4.23532203929539 0 0 6.86872297594849 9.64862918529811 3.97170594173442 0 0 1.28782762195122 0 0 0 0 -1.14711392276423 0 -1.14234473746612 0 0 1.08215078252033 -1.09662894817073
ENSG00000188130 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.83322975609756
ENSG00000169189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000129646 0 0 -2.4010218495935 0 0 0 0 0 0 -1.94619231707317 -2.03132617208672 -1.81219941734417 2.24715670223577 2.02642963922764 0 3.48175795223577 0 5.86853645155827 0 0
ENSG00000006744 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000182752 -8.88350773373984 -9.68193847560976 -7.05672692581301 -3.69148105182927 -11.2930676422764 -9.99347399390244 -7.06289294207317 -10.9057429471545 114.380543807588 -12.9976165447154 -10.4899427608401 -9.99841152777777 -10.8020220630081 -13.998778604336 -13.5472642699865 -10.7070582418699 -14.0260287127371 -10.6154228082656 -10.4779884586721 -13.9341299407182
ENSG00000057468 -2.21793733739838 0 -2.294295 -2.33466518292683 0 -2.23829527439024 -2.33501614837398 0 0 0 -2.36399024390244 -2.19689454607046 -2.11303473915989 -2.01316096544715 -2.12422140243902 -2.16628284552845 0 0 0 0
ENSG00000064547 0 10.2707015667344 0 5.05130779471544 16.9388552269647 5.0904606910569 0 0 1.52332239837398 1.57941132113821 4.51658968495935 9.14316800982385 46.0315566548103 87.1068462948848 116.834907737974 18.1761852117209 80.4858756427845 21.1626406233062 1.35088032181572 112.323669897527
ENSG00000130762 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000125968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.95444942073171 0 0 0 0 -3.11726176829268
ENSG00000184752 -2.35884518800813 0 0 0 0 0 0 0 0 0 0 0 0 -1.86575053861788 0 0 0 0 0 0
ENSG00000113369 309.964665198171 254.450894100609 264.868932881098 236.318212169715 201.996870929878 260.26598257622 250.094671824187 227.168419019309 249.968602311992 323.758537047764 170.209453302846 225.748089771342 142.49607949187 102.61513550813 101.040311468496 137.498781377032 62.3032421375339 146.547424539296 185.797619771342 55.9812505860433
ENSG00000089639 3.90972944952574 0 0 0 7.9522048611111 0 -5.76092564532521 27.4000585924796 0 6.50239837737126 40.8361947865854 17.4798316158536 66.6904843038618 111.573504200542 144.987397721883 80.5984907503388 3.44838729505421 71.6977463719513 10.3666504234417 158.160266227981
ENSG00000131055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000151640 37.0153463939702 16.3993764380081 12.2495302083333 41.6126956554877 13.8272783587398 11.8921223729675 7.29380995765581 35.3895867767615 25.7402707537263 12.0272017428862 11.1502028539973 18.4602915904472 18.3791875321816 10.0645510086382 25.0809504556233 28.7423341006098 26.325184571477 26.3819165226965 42.7613654556234 17.1273518716125
ENSG00000175567 203.617120388719 176.598813855014 141.462823773713 104.247688626355 208.25162832063 173.199656338076 166.510367471206 160.389803141938 96.8117095409891 151.999660216802 241.196477307757 189.408405986619 17.9649655826558 -2.5597718902439 0 44.8359294071816 5.19985503387534 10.1442879539295 0 -29.8992189397019
ENSG00000180806 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000185386 0 0 0 0 0 0 0 0 0 0 0 0 0 1.0193981402439 0 0 0 0 0 0
ENSG00000100811 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000173786 -9.15600289972901 -99.744257435637 -18.7170716802168 -58.5183186991871 -30.2883413414634 -55.6013455758808 -30.2835929065041 -81.8753240159216 -39.0052934383469 -92.9797950169378 -47.1882440311653 -54.5563371443089 -119.342677247629 -122.56069563855 -88.4069819021003 -131.840668047087 -39.0701944376693 -133.133729510501 -90.26821526084 -87.7201908451897
ENSG00000135597 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000037965 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000214575 -128.858706273713 -171.531768672087 -129.134591852981 -134.783294530827 -136.003734596883 -123.400542726965 -149.781512828591 -149.278940572493 -106.935346299119 -105.199402274729 -117.019893133469 -129.363671487127 -128.00858927168 -124.810777203591 -123.593363865176 -147.727865132114 -77.5126391327913 -103.810934508808 -129.006773926152 -91.6258713499323
ENSG00000161542 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000176105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000144891 0 0 0 0 0 -3.55581233739838 0 0 0 0 0 -4.6736181554878 0 -7.9869418546748 0 2.6927589498645 11.0868277964092 0 -3.22053351626016 -6.11151793529811
ENSG00000035115 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000160808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000138764 36.6275625033875 32.2981664261517 16.4621682317073 39.4545450304878 10.1168184908536 10.7653824339431 16.4263483536585 23.3922681504065 10.1746919461382 13.8665710823171 142.133213485772 92.458332601626 35.0341150575881 66.6225304234417 84.2385469461381 49.5202860128726 4.15305284044716 59.7840745663957 102.875703355352 34.8015969529133
ENSG00000175564 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000105726 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000161298 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000134202 0 0 -2.91015668360434 0 -2.87883339092141 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000069275 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000088325 890.204454993225 814.458961265243 773.447293927845 863.873237723577 904.218568766937 832.672977179878 780.938775675813 789.827175879065 881.405015237127 824.820556712398 532.392038988821 589.824903573848 -101.381178692412 -92.2780355572493 -24.6932503065718 -80.7109939939024 361.158640097392 -84.6288772154471 316.510069672256 -117.236497340786
ENSG00000136560 0 0 0 0 4.36458681571815 0 0 0 0 0 0 0 19.6550843394309 0 0 6.08454394308943 -2.03910086720867 11.387234352981 0 -1.85284165311653
ENSG00000095397 0 0 0 0 0 0 0 0 0 0 -2.95740615176152 -1.45706292682927 -7.083285850271 -6.67183829607046 -6.68973748306233 -15.6558876930894 0 -33.1372090413279 -1.49242945121951 -12.9666507418699
ENSG00000168256 161.490419651084 132.159800667344 135.22602822832 161.168578004742 142.986326073848 124.123881310976 138.187621764905 147.360334234417 152.230901358401 134.698789976287 148.987091602304 133.008903573848 179.212153011518 165.071310672425 166.392316505759 178.842934400407 179.512261575203 179.32551576897 167.423653858401 171.668830809621
ENSG00000100241 0 0 0 0 0 0 0 0 0 0 -1.57508803692412 -5.33803433943089 0 0 0 0 0 0 0 0
ENSG00000124588 -20.7876750423442 -15.3088031639567 -5.02686952574526 -15.2455315176152 -37.3353058401084 -7.50974397357724 -10.148092100271 -34.5982976490515 -37.7396702303523 -23.8314913584011 -47.9670217039296 -4.26666774390244 0 0 -6.18371523882115 -4.39911819105691 -33.1655131639567 0 0 0
ENSG00000175931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000078900 -3.19918463584011 -2.89723292852304 118.145155037263 -2.94933746104336 -2.92096532689702 0 0 0 -1.44450122628726 0 0 0 0 -2.82345846714092 -4.45740094173442 0 -4.70155991023035 0 -4.55273623136856 -2.831686475271
ENSG00000077235 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000160799 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000103723 0 -17.1305454878049 -77.0499009315719 0 -10.4851056334688 0 -25.759577398374 0 0 -44.3133820138889 0 0 0 2.14256737804878 0 0 0 0 0 0
ENSG00000154237 -71.8205736449865 -65.4792055216803 -50.9801450491193 -91.261905022019 -74.4309742852304 -40.4316578302846 -63.8807312279811 -68.6728243157182 -61.8474898204607 -71.7457080047426 -48.579657848916 -66.3632959620596 -63.7954057181572 -66.3419875525068 -68.8523581368564 -89.925759295393 111.552812464431 -70.1987393428184 -73.7627128523035 -60.9497027608401
